,Track No.,avg_len,len_slope,avg_area,area_slope,avg_chirality,chirality_slope,avg_decay_index,decay_index_slope,avg_barbs,barb_slope,avg_tilt,tilt_slope,avg_xcen,avg_ycen,avg_L_to_W,L_to_W_slope,solar_region,active_region
109,5617.0,5.45319477429,-0.645073773173,5.0876929224,-0.00246869571272,1.42857142857,0.619474412065,0.491073142857,5.20985847252,1.28571428571,1.9657357359,-5.71742085714,0.488484416292,-37.1217661686,-763.884573714,1.7130347917,-0.301913722695,1.0,0.0
110,5618.0,4.83134668667,13.8096034732,3.59952493224,-0.0232897272571,0.0,5.85692274346,0.731438,-36.4574163217,1.66666666667,8.90135191288,-33.0618666667,0.425350307121,-572.332011,-265.538996333,1.07426843782,-0.0347233807165,0.0,0.0
111,5619.0,15.5703152714,1.95016570247,18.3628703025,0.238029519537,0.0,0.0,0.236307,8.26206322924,3.85714285714,0.138085832759,53.2569428571,0.570083193459,92.4947082857,-425.196432857,0.816456030035,-0.997754575111,0.0,0.0
112,5643.0,4.36495347,0.163825933508,5.6829834304,0.188090384565,-3.33333333333,-0.188242061133,0.704117166667,-4.62966801153,1.5,2.30294584582,13.7430333333,0.550849796273,256.580216367,-513.702499333,1.00114063386,0.642312429176,0.0,0.0
113,5652.0,7.304410168,14.6216757564,6.77119800969,0.110303645998,0.0,0.409683068515,0.25231148,1.05212957208,2.8,2.15102699379,-24.469334,0.096268012938,-527.15409402,335.6906004,1.35797234257,2.17752181287,0.0,0.0
114,5737.0,9.86597289333,11.292794649,13.8924821909,-0.462335262734,-1.66666666667,0.636413861295,0.597394,-1.60545475594,1.33333333333,-3.94034876854,-11.7114066667,0.881243461568,-42.4814986667,-383.112666,1.59522057771,3.80772906563,0.0,1.0
115,5825.0,7.5160850125,11.3590883074,7.59219556585,0.183269895145,0.0,0.0,0.32658425,2.32804105226,2.5,7.80606057112,12.7169,2.35129433283,-559.78825025,-375.253746,1.05944662111,-0.908187261423,0.0,0.0
116,5862.0,7.218306456,-3.98709624383,22.5990570432,-0.349033563607,-4.0,0.732155464183,0.3297034,-0.784320117976,3.4,-1.95172388993,-22.30118,0.677243803628,-360.68401379,613.0588012,1.26708801158,1.65889061591,0.0,0.0
117,5939.0,6.84340172875,-6.57375286799,13.7087710466,-0.256986545487,-1.25,0.267954729412,0.607701125,-11.9322379892,2.5,-2.7135961753,-34.86692,-0.474945030176,90.8508242625,-676.65411375,1.43826137343,-0.702894286377,0.0,1.0
118,5966.0,10.805941726,-9.88108933849,18.4972928827,-0.340410150575,2.0,-3.50973395682,0.1827516,8.39990283697,2.8,8.2043491413,-56.366066,2.0729876674,-479.3853729,364.4631988,0.858798354562,3.28600813317,0.0,0.0
119,6006.0,8.73587888125,12.9708776185,16.6320738837,0.320635205934,3.75,-0.192539394027,0.494808,0.402999737355,2.875,1.72818634635,-0.09207875,0.114869697107,-386.565122962,370.9277535,1.53368642465,1.01411445551,0.0,0.0
120,6019.0,19.574113712,10.703488167,36.5343747891,0.508117808077,-2.0,1.73698919974,0.3243962,6.94901450277,8.2,13.3399139576,-41.974972,-1.75509629704,551.4865966,415.180194,1.00786148235,-1.90971052784,0.0,1.0
121,6038.0,3.10928025667,-3.44949744773,3.93795210949,-0.10239257047,6.66666666667,-3.62927227043,0.0892336666667,-54.0238697256,1.33333333333,-7.25854454087,25.7667666667,2.45945949675,55.9473265667,-255.767003667,0.97677185533,-2.57986425469,0.0,1.0
122,6217.0,4.7536105175,1.92452980559,5.57440296814,-0.0428267550155,0.0,0.0,0.88725525,-12.4075139433,1.5,1.48119687926,-60.441025,-0.416483342326,-369.8447462,-433.472008,0.727692779046,-0.626550016203,0.0,1.0
123,6328.0,8.581604912,-4.07378157158,18.1851966949,-0.0559138532559,2.0,-0.142012732092,0.20173376,8.92461796937,3.4,-1.30609158159,38.5017684,1.99545078575,-118.3998805,703.925403,1.43815833262,-2.00615246416,0.0,0.0
124,6339.0,10.63732645,19.7859010442,16.1676205877,0.349953466948,2.5,2.82971008561,0.52977675,15.1212110247,2.75,7.5297548029,35.08514,-0.49322435025,67.058405925,-144.0357515,1.16145650378,0.484902821804,0.0,0.0
125,6412.0,14.3505162493,-12.7893257794,28.2156497542,-0.343907736863,-3.57142857143,0.628467476492,0.254347857143,-4.12213690377,4.5,-4.86237268001,-15.1498615714,0.437811842261,230.837815656,458.057357714,1.71194601121,0.523515955255,0.0,1.0
0,45.0,7.56476437,16.1688058092,8.20900540875,0.234261038572,2.85714285714,0.884452524981,0.389037857143,-3.508190937,2.42857142857,8.65398748315,-39.4755285714,0.731046356508,-289.185742013,617.737139,0.966848378649,1.28332429882,0.0,0.0
1,68.0,9.57000268375,0.859071409762,32.1754307373,-0.120566602642,-2.5,-1.26360225268,0.2486598375,-19.1793456147,3.75,-0.777777702221,-16.48764875,0.957047102285,-512.19449625,677.675872875,1.17407427207,0.728828464491,0.0,1.0
2,146.0,9.471339418,41.9868999207,32.687985674,2.72668521105,4.0,-2.497544645,0.4159524,0.337736177675,3.8,9.51606980686,8.6062,1.24831660351,242.9541215,-508.4518068,1.80764428236,1.76158451394,0.0,0.0
3,160.0,9.05517578,14.3753359444,8.66382594725,0.252857333003,-4.0,-2.34241848576,0.4356818,0.781425743005,2.8,12.2204941174,7.927402,-0.205735466001,-591.2480042,386.7102052,1.84184463135,-1.52153492485,0.0,1.0
4,197.0,9.29196413333,10.1666456891,15.2905573387,-0.0228767614124,5.0,-1.93472903592,0.25578,-0.546848957853,3.0,10.2498356237,33.96915,-0.263095528785,-607.254323167,476.535837833,1.3103982987,1.02515876853,0.0,1.0
5,210.0,3.695258945,0.388153745142,4.33742927292,-0.0607872566942,2.5,-2.53003871847,0.75550525,-48.0096097976,1.25,-2.12602962597,-48.3485,0.177750598008,-23.4222525,320.65125275,0.910689649156,-0.0592003231331,0.0,0.0
6,220.0,12.140531,31.4222531562,32.2614422565,1.01041731456,-4.0,-2.17718139549,0.6036848,8.65735649004,2.6,-0.973027482208,37.4613,2.10890197357,-591.6133974,-435.0054016,0.883783800038,-0.293333511701,0.0,1.0
7,380.0,10.160174688,5.8718377488,24.8855997853,0.55743705751,0.0,-2.2503489568,0.3472432,2.35356767147,4.2,6.22282674256,-19.24964,0.372905439687,-171.2726203,-424.9706054,1.49063994515,-0.0230044197078,0.0,1.0
8,386.0,7.5160865175,-9.5052868427,9.53499150866,-0.451772832357,2.5,-5.75690972087,0.212828275,1.99793610958,1.5,-6.84412194822,-38.968575,3.19056626633,-171.236700125,348.68724825,1.3505969616,4.46179973195,0.0,0.0
9,392.0,9.98386443429,13.6819531635,20.5263716613,0.42617929501,2.85714285714,-4.60485359682,0.696496,0.454524252251,3.42857142857,2.44524444633,22.1170857143,-0.192801024317,-408.028999143,536.358145571,1.75144806958,2.02019037835,0.0,1.0
10,409.0,16.2263312857,28.5119408823,43.6437562623,0.911276627877,4.28571428571,3.92207536342,0.6015134,-7.98198363446,3.71428571429,10.8011942614,63.2187428571,-1.06373629883,-582.598859429,-393.254856714,0.693493514878,1.29484557588,0.0,0.0
11,412.0,6.371630796,-7.22758521391,6.33787250858,-0.0576061234031,2.0,1.14371391608,0.37409634,-5.03901211416,1.6,4.21775529926,-30.8427,3.39900543029,-423.71629554,124.24540328,0.741573898977,1.38757926193,0.0,0.0
12,426.0,15.5822682333,-1.63354689034,30.1213888123,-0.42967481434,1.66666666667,4.17791186824,0.414886166667,-4.47511733443,3.66666666667,17.8025547829,-57.92925,-0.0040980349587,-478.7254995,-451.199172833,0.687438160668,-0.147845019771,0.0,0.0
13,435.0,27.6965065225,135.635191585,84.7316047153,4.02784304792,5.0,5.5226089581,0.330402,62.7906307467,7.5,43.4035881391,38.1093225,-0.871557333294,-24.504798925,-393.433998,1.32743041792,5.69841332675,0.0,0.0
14,454.0,4.3769125775,15.7160552176,5.77867274967,0.041040326843,-5.0,4.57921757771,0.278544725,-10.5407638017,1.25,-3.45531308878,-43.8928,2.86670842408,-146.6471691,336.82274625,1.18133416433,3.08592182064,0.0,1.0
15,498.0,4.1437038625,14.5242230093,4.78073376859,0.175765947576,-2.5,-2.35195146624,0.3213095,-8.59267109451,1.25,0.0672237102744,35.7841725,-0.526282466232,412.41600425,361.85250075,0.923962126807,-0.883495434836,0.0,1.0
16,543.0,6.46969120667,11.3291407062,7.50292966635,0.16294811082,5.0,-0.18395039098,0.283207066667,-3.94877573883,2.5,3.25133761285,-44.1350166667,1.26307359829,-294.678692867,265.860336333,0.64614719431,0.029884673778,0.0,1.0
17,549.0,12.9052119771,7.26322827646,17.025136193,-4.12351836569e-05,-1.42857142857,0.512015349311,0.352718285714,2.74980367742,4.14285714286,1.6519535072,-46.2513271429,-0.463293226184,-610.881147143,485.523429,1.13160102723,-0.9095980974,0.0,1.0
18,582.0,8.03627706,40.9396773427,21.2036427405,0.971668918567,0.0,0.0,0.85341625,148.971196903,2.5,16.4933624526,-25.2715,1.37632128325,197.7784956,465.00225075,1.44068290518,2.70706424669,0.0,0.0
19,583.0,5.223592764,22.2446224425,5.29296872145,0.00996494635498,0.0,0.0,0.590563,-14.4004569659,0.8,6.37234274311,-55.3458,-6.30816501545,-596.6401916,547.8521974,0.497015415401,-1.67110696152,0.0,1.0
20,623.0,8.1259688325,-23.6321293636,11.7659445897,-0.507209031087,-5.0,5.35144936174,0.42301925,-19.1798758169,3.25,-23.1890298554,-14.916935,-0.619835556698,-32.611248,81.21774865,2.30290404242,-5.63014659829,0.0,0.0
21,634.0,7.78514612,72.2109349879,11.7489677771,1.45864670186,-2.5,-0.387904939824,0.854737,-18.8647373551,3.75,49.2509496499,-33.30609425,4.89692654545,-638.4877545,562.00750725,0.960781535434,4.07307293842,0.0,0.0
22,874.0,24.46763675,26.860265518,34.0242866063,0.0632471304709,2.5,1.09557988313,0.7000165,1.34943984284,3.0,9.25903183273,-38.476125,-2.25682612446,-665.04826375,-244.085247,0.663698969812,0.554764774105,0.0,0.0
23,953.0,6.98392046833,5.52396518566,8.19608690922,0.0722615784168,-3.33333333333,0.483731494428,0.188815666667,8.39619128401,2.5,2.38829045537,10.9895983333,-0.00967847128587,-338.651643662,316.390670833,1.23231142432,-1.08283901066,0.0,1.0
24,1000.0,7.54836224,-7.93463246986,5.6006030692,-0.0576863709339,-2.0,-2.36451958708,0.16162186,18.3525572574,1.6,1.81855280167,-9.050568,-1.53444803844,-550.3366028,344.584198,1.53340961176,0.951893185544,0.0,1.0
25,1001.0,7.66318123,4.98791829251,7.20701305523,0.128541744689,-2.0,0.529053498557,0.413338,-2.05101199121,1.6,4.67815832281,-40.52245742,-1.02351520475,80.001490508,-170.2601988,1.10937140523,-0.473351786285,0.0,0.0
26,1028.0,4.907878864,0.562520558595,3.75536960121,-0.00185721073303,0.0,0.0,0.3711622,-6.88235013296,1.2,-5.12672803301,-9.94892,-1.53385612195,-198.34167998,443.4574036,1.72559483791,-1.06232754481,0.0,1.0
27,1112.0,5.507009675,-11.128857527,5.32156238648,0.0614596313073,5.0,1.07744946145,0.490488,-43.0964662622,1.75,-3.50465194311,38.6705,8.3650342076,-439.13399875,148.40900025,0.649670941331,0.655871979606,0.0,0.0
28,1115.0,10.045362825,-8.47837534827,13.3748965789,-0.0653410772761,2.5,-1.64790278801,0.4171429625,-10.2424687951,2.625,1.66125742408,40.00765,-0.444658624718,-504.842257862,-228.1919995,0.822593732822,2.622386394,0.0,1.0
29,1156.0,5.5249506575,-12.5536764058,10.6730613653,-0.170188824815,5.0,-2.18913183332,0.405349175,-13.7852319522,1.0,3.43514191974e-16,10.41487,-1.60251841717,-271.77825175,-808.898987,1.47546732242,-2.11486042145,1.0,1.0
30,1201.0,12.51364016,62.3685875933,13.5305506911,0.721388176999,4.0,4.42315813939,-0.18437848,-25.0878371072,3.0,0.389677736497,13.268216,0.216625697191,-475.2349978,-527.022998,2.25732436799,1.56524084047,0.0,1.0
31,1208.0,6.47566925,8.60023908356,9.77175950848,0.00268122962083,2.5,-7.09127290077,1.5018535,196.19396147,1.5,0.104143182004,6.288375,8.36063287561,-732.00325,61.36585045,1.00995024582,2.37295569313,0.0,1.0
32,1212.0,10.0453638614,2.65635088817,14.153766449,0.140464686915,5.71428571429,0.422449668567,0.285294128571,-3.84088255132,3.42857142857,3.22207666878,-0.308707142857,0.659454995293,-363.992,649.685852143,2.02764241736,0.435170410267,0.0,0.0
33,1218.0,6.637113475,-1.64639219064,6.74310712816,-0.0581078205178,0.0,0.0,-0.0178930675,2.44587254282,2.75,3.81888516301,-44.3836,1.20686093534,91.056447875,187.422497,0.974505434573,1.41341875294,0.0,1.0
34,1237.0,13.157627025,-13.1469583037,27.9381172081,-0.522440804748,-5.0,-0.415895683557,0.5107278125,-4.67281901131,4.75,2.93321876048,-19.65734,0.851322750298,-550.1066265,388.705375625,1.30684533935,1.34593116783,0.0,0.0
35,1279.0,8.33127385667,14.5329968701,7.1823390641,0.111431971365,-1.11111111111,-0.28151559764,0.0322431111111,8.41259167987,2.88888888889,3.9983204412,-12.1364088889,0.293909893187,-336.443036122,324.997445,1.72055905199,1.57121040858,0.0,0.0
36,1298.0,11.3778988429,11.4702976333,10.5071109535,0.149844631749,1.42857142857,1.28118253507,0.400463328571,-5.32396174149,1.71428571429,-0.235707044253,16.25175,-1.11844280322,-194.305429729,-487.942143,1.78671866264,4.07210644039,0.0,1.0
37,1301.0,8.911670324,-26.2958133064,8.86193963355,-0.25069006139,-4.0,-2.16499774684,0.25679556,28.7309528142,3.2,12.1320941139,-22.321226,1.30094497143,-117.58062364,335.9786012,1.59928961028,1.63989007691,0.0,0.0
38,1305.0,4.52041213,8.28816920232,3.51127806134,0.0221586928481,-5.0,-1.36814257021,0.41930875,-12.6492442408,1.5,-0.985773555494,-19.84035,0.0324928613625,-400.99624225,-142.4972515,1.63982767446,2.03474937958,0.0,0.0
39,1312.0,7.132222552,-1.15711780973,11.7556515734,0.32582230999,4.0,-2.3286072889,0.4905348,7.71417821048,2.6,7.11905957037,-3.788134,-1.22319687219,-209.04620138,-428.6040038,1.51765968155,-2.44790239092,0.0,0.0
40,1327.0,5.65051087,31.173724229,6.96013293081,0.828326546678,0.0,-5.2670150044,0.081955,-78.8357929025,1.25,9.68550878008,-32.2769,-7.04177672573,170.49100125,-326.8867495,0.722205611346,-0.119855224752,0.0,0.0
41,1358.0,5.56083647,14.1754993463,11.1716640036,0.453507830974,0.0,-2.24289864267,1.04616375,34.2642287535,3.0,11.9897388441,56.5863,-2.64797935468,207.17174925,-307.1657485,0.75341598934,0.0138932686049,0.0,1.0
42,1364.0,8.531384153,20.6736287945,15.283638792,0.451503814487,0.0,2.21812863744,0.5322216,-4.69351524503,2.9,10.7896387722,47.88413,1.63074203489,-442.73553161,-450.9774994,0.679637748109,0.452694698752,0.0,1.0
43,1381.0,10.5476293525,17.2672352448,8.7305009178,0.149976545349,0.0,1.68039278114,0.4961285625,-9.58692693739,2.75,11.9451135284,47.50730875,0.335041788786,-213.286985288,165.485750125,0.605378325214,0.556277892236,0.0,0.0
44,1396.0,4.9868104225,47.1894646911,5.19779731897,0.342620603036,0.0,0.0,0.80286175,28.1733007341,1.25,-3.10361907809,5.1703525,0.881429394454,-699.71400475,-239.57324975,1.68603973524,7.47588285671,0.0,1.0
45,1416.0,7.10349987,31.2765248534,5.82726446995,0.309214616003,4.0,4.99401401963,0.429263,-12.7465445984,1.2,6.24987825857,48.41422,-0.791896904538,-366.837004,-319.457202,0.941387567707,1.58602748519,0.0,0.0
46,1464.0,6.589278,-6.41028981198,6.12920728256,-0.010191172894,-1.66666666667,1.90080806095,0.334589,-8.7647656838,1.16666666667,5.39746164474,-42.7431216667,2.07880474026,-689.447001,298.11733,1.07435503923,4.69989740165,0.0,1.0
47,1520.0,5.16618441429,-2.98308381131,5.06206852637,0.00532433497445,-1.42857142857,-0.267784339878,0.436197714286,-7.21344641991,1.85714285714,-2.17041966115,-13.3770042857,1.40991450856,-176.565938603,-89.7237843429,1.41942442,1.54618474621,0.0,0.0
48,1521.0,9.54309254,7.63157602701,10.666094876,0.143900839903,0.0,3.50725892679,0.1233719,-5.66327101764,3.4,7.7251427103,14.32278,-1.30832118052,-475.834198,-532.888794,1.69406460944,5.89750298432,0.0,1.0
49,1537.0,18.18209504,-11.3105423157,23.5331215914,-0.0737508716573,-4.0,-2.3612278896,0.3499174,-19.2960748924,2.8,-4.15703097835,-23.607658,-2.46218960857,279.6537964,280.6399996,1.60489006366,-7.361519127,0.0,1.0
50,1538.0,5.63974652,15.7067220601,13.0400545689,0.245189107768,2.0,2.31357508258,0.339358692,15.3685841384,1.8,8.76084813913,-35.96624,1.51374263553,-63.68913844,-814.8445924,1.33461177385,2.46400652419,1.0,0.0
51,1602.0,10.978146095,-8.34758779143,9.65276282694,0.0153929193597,1.66666666667,-1.52433573394,0.468381833333,-17.6233656302,2.33333333333,-7.62227604311,-46.1606333333,-2.26418300488,67.4721958467,158.821165833,0.712396499019,0.0422948758771,0.0,0.0
52,1615.0,3.75163488,5.13653963657,5.92176530847,0.133427209681,0.0,4.64260906027,0.693145,-22.309870247,1.85714285714,2.18960887183,11.9677928571,-0.615096762518,-310.4886142,-584.103576429,1.23621085287,0.313132407622,0.0,1.0
53,1712.0,3.932043598,11.3372419764,3.58635657528,0.0294128624719,-2.0,-2.21784082429,0.4975444,-2.34178562504,1.4,-1.79189520239,-17.460912,-0.977224394299,8.17211688,-231.2017976,0.994668659521,0.953333655417,0.0,0.0
54,1715.0,4.52041165143,6.78771957461,4.91746903178,0.089212518822,0.0,0.267465612675,0.239548,-24.1257754054,1.85714285714,5.44462354715,-21.1341471429,1.90828719104,-538.665281143,309.298427286,1.33289980774,2.42780659511,0.0,1.0
55,1776.0,10.33235638,-26.8065892212,11.8389504095,0.278105519011,-2.0,-4.60542859464,0.37447396,-33.757140105,1.6,-4.42701886424,44.41252,-7.06473059249,-394.298996,107.62510052,0.459202783402,-0.996010275971,0.0,1.0
56,1818.0,9.356535446,18.2059335816,12.5124064069,0.245301549266,-2.0,1.00785181657,0.3825952,5.20883155248,2.8,-0.962508403691,-5.698644,0.363942491531,-117.9408054,-107.84018096,1.32045455044,0.343728926581,0.0,1.0
57,1838.0,5.5070113325,-6.42959302289,8.54473266671,-0.0883358192084,-7.5,-4.28865160377,0.568313,53.4195320083,2.25,1.89902523878,-11.3972825,-0.143008479879,-545.31824475,315.36875175,1.60161565974,-2.91158057946,0.0,0.0
58,1898.0,8.14391344167,23.1602248652,10.9953010556,0.355546662101,0.0,0.448212288928,0.303915,9.41609961002,1.33333333333,2.29255360699,23.60445,0.776964469834,-86.4743605183,-570.9218445,1.21031021178,-0.0871274273463,0.0,1.0
59,1905.0,3.12123754833,-3.22062489061,4.88486306824,-0.163990671164,-1.66666666667,-0.441093387136,0.0445831,12.1404290272,1.0,2.69750936732,19.4316933333,2.56039044338,-341.1976635,328.5474905,1.07210118552,-2.83010979199,0.0,1.0
60,1908.0,14.1751118711,40.7575513561,22.1848266592,1.29010701422,2.22222222222,5.18913276829,0.314943555556,-5.21104085334,5.22222222222,15.7075319826,11.1088477778,1.47488013708,-442.637841056,-536.501332556,1.26457427858,2.95661535821,0.0,0.0
61,1919.0,13.8661818675,66.0973700179,33.0645042377,1.55126506106,0.0,3.52779078548,0.547717875,9.01134166579,5.625,19.4886141107,-9.39689875,2.10683184017,-724.4325065,-20.8216726987,2.19041994,10.3120843923,0.0,1.0
62,1927.0,7.04970042,37.3152295026,16.0488667253,1.42845030707,-2.5,-13.7113685376,0.19005525,49.438675906,3.0,17.9189543058,-65.677025,1.81631086374,315.1259955,22.6479249,0.842975041463,2.19349725706,0.0,1.0
63,1933.0,17.457404083,38.4825184213,40.0852208435,0.521753569242,-5.0,1.1607973516,0.4734093,-12.9462489349,5.1,7.92432290815,-44.40041,1.06849477858,-493.34587101,-197.1963989,1.06021929741,1.3833913157,0.0,0.0
64,1957.0,9.89287601,30.1688070724,6.30666664288,0.244450463632,0.0,0.0,0.440704625,2.39637638195,0.5,5.70339078484,22.84165825,-0.819543866948,-393.9227786,242.0563755,1.66995914379,0.610700110513,0.0,0.0
65,1972.0,5.94349784667,6.35532938571,4.05198259895,0.0574454837838,0.0,0.0,0.362008666667,-4.94072970865,0.333333333333,3.02688225187,52.3125666667,4.03851520025,-68.1981794833,-417.635498333,0.418224126399,0.268126317843,0.0,1.0
66,1978.0,9.7942268075,40.0771044758,11.7361792403,0.631008855949,5.0,3.96698823261,0.679108,-7.8870729966,3.25,27.1052771215,-0.8257,4.29639643737,-631.65901175,-277.826496,0.401872330487,-0.469156683263,0.0,0.0
67,1994.0,5.453194958,27.4748252335,3.31567792085,0.121258647312,0.0,0.0,0.5033042,24.3345999035,1.0,-2.33984009133,-16.95996,-3.82683051352,-524.3170046,122.259601,1.67248968039,-1.77609446904,0.0,1.0
68,1996.0,4.3589678675,-7.83396672662,8.24343118389,-0.26345181998,0.0,-10.1342564602,0.4170945,-32.0297232553,1.25,-3.01162473732,-11.6388425,-0.22660125681,-195.96127685,-819.46575925,1.49271665336,-1.37024363126,1.0,1.0
69,2145.0,7.838974,10.2709243715,10.6238383791,0.191171412627,0.0,3.43194593967,0.560471625,-7.98243252507,2.875,0.0929229806273,30.24334,-0.691524837924,-422.098453213,-459.120998375,1.38255666811,3.6929221603,0.0,0.0
70,2156.0,12.6194874638,55.7389085072,28.8744697604,1.22849735244,0.0,-2.04250444722,0.6843473,-24.0660238521,5.75,25.8418750335,7.572257125,-0.167995539995,-402.121690438,572.324630625,2.11951474072,6.85238618718,0.0,1.0
71,2205.0,9.86596865,2.14365516396,7.76646510935,-0.0935279745982,0.0,0.0,0.33997625,17.52940958,3.25,-11.4048151399,-12.033537,-0.407921217532,78.86475175,180.4507525,1.51629293471,2.90138558433,0.0,1.0
72,2243.0,5.123136336,-12.9527389147,9.93968726366,-0.273135967982,2.0,1.12189730751,0.02892396,33.4463222571,2.4,-2.35029692799,-19.0102,-6.15602415735,-140.51272356,-726.9531982,0.891369135309,0.214740526408,0.0,0.0
73,2286.0,15.3191803,-29.0618576139,13.3380238965,-0.216980524376,3.33333333333,-1.53379529016,0.1739575,-6.3497093487,1.83333333333,-12.6556069491,-41.1916283333,-0.562082774677,10.5174821667,-424.355168667,0.925062276769,-0.955405432713,0.0,1.0
74,2289.0,4.67188838778,14.5528767224,4.78110655565,0.100340979813,2.22222222222,0.257429003507,0.3407862,-5.13951872266,2.66666666667,5.66171212395,-7.75086666667,1.42001126933,-457.449017144,-437.924106222,1.24610586611,0.96848067929,0.0,0.0
75,2304.0,4.305155005,5.3871317263,3.98064595595,0.0702868271464,0.0,-8.42290812417,0.7433895,-59.9113914301,1.5,3.48822045166,4.520875,2.47307413957,-471.73550425,-282.615753,0.901399200513,-0.679681008969,0.0,1.0
76,2325.0,4.05402080125,8.38934272918,6.81735034776,0.160475860172,1.25,-1.93458863143,0.392928955,-6.43359807571,1.5,-0.142831619828,-14.40203675,-0.283775753973,-465.15700895,-487.112625,1.36900615586,1.26778920617,0.0,0.0
77,2328.0,13.79085568,50.4118608174,10.4771416899,0.258751293055,-2.0,0.016053723349,0.3744284,-42.3265299301,2.6,1.09976635975,63.59116,-1.61207574253,-280.7724778,-354.4349976,0.546664536715,2.17094273211,0.0,0.0
78,2333.0,12.5977095429,17.8059404199,13.6390675842,0.205910683963,-5.71428571429,-2.29528309271,0.0027866,14.9425857228,3.85714285714,22.5623500503,-76.0456428571,0.389139561223,-516.512998429,176.629285571,0.506364547753,1.17021649358,0.0,0.0
79,2343.0,6.93608205167,16.9330904247,9.54823697578,0.268461949829,-1.66666666667,-3.20458223764,0.393783323333,-8.73144399468,3.5,4.02830768247,-22.0690391667,0.785019273635,-343.084747188,-586.698170833,1.55234545163,1.46031750863,0.0,0.0
80,2361.0,7.29006828,42.3543311628,4.03955628678,0.290442559386,-2.0,-2.4668693713,0.08662106,11.5541156563,0.4,0.296188390304,-65.8194,-0.382007975686,-62.48810114,152.7533982,0.692838434699,-2.05481281403,0.0,0.0
81,2377.0,13.4057858033,70.6641232322,26.9268999069,1.73010159497,-5.0,-0.361032063004,0.529454,19.3179551854,4.0,24.3517096754,1.66166666667,-2.55101483058,-763.667002167,-100.22278195,1.85106936037,7.85294977061,0.0,1.0
82,2385.0,8.915262535,27.3073478276,14.2918323563,0.23774399433,0.0,-1.60614519033,0.8400379875,16.0680692818,4.5,9.83143638376,9.08339,-0.710236698943,-560.446498875,-559.18711475,1.27727892209,-0.49424961937,0.0,1.0
83,2409.0,8.39505261571,6.30234785061,15.8284951905,0.128363193683,0.0,-0.39775870642,0.466786071429,-9.07762974879,3.28571428571,2.47787731221,-13.8419942857,1.65179008848,-200.180425429,-165.902287,1.89784046077,2.28062585743,0.0,0.0
84,2414.0,10.6603883586,6.42906744275,10.8455988461,0.124585519348,-1.42857142857,-0.810131405873,0.535173714286,9.25004274088,2.42857142857,-5.1920739705,-17.0085857143,4.04281377571,-419.549290286,-470.837145286,0.448734754256,-0.294633318001,0.0,1.0
85,2416.0,13.13072654,92.2198711288,24.4991894347,1.85702033842,-6.0,-1.08526405223,0.38506662,-37.8293058451,4.8,29.83295311,-6.032276,-0.119741796748,-245.441796954,-118.22726132,2.41838102161,9.96754241315,0.0,0.0
86,2434.0,2.798350184,2.94994345257,4.01861941085,0.0338441013177,6.0,7.03565976259,0.7716164,3.4403574673,1.2,4.4754270801,-74.00888,0.621243382946,-717.5008056,50.24943922,0.844020666119,1.18799172463,0.0,1.0
87,2447.0,11.7584441325,10.6779596346,10.8710674948,0.112423664241,0.0,-0.492172784648,0.539065,-10.3279422337,2.0,4.32264770506,-62.5350625,0.28147136608,-532.402086493,96.34792565,0.651449556962,0.269869470784,0.0,0.0
88,2461.0,13.776501875,26.9870547409,20.4534338805,1.54569509625,0.0,0.0,0.508198525,38.9536578371,2.25,6.44915915107,66.1121,0.644412677954,298.661502875,-466.7917635,0.702410821846,-1.61298453933,0.0,0.0
89,2462.0,8.22762138333,20.8346407457,7.33739795193,0.437696426638,0.0,0.0,0.433711,-19.0395138982,1.33333333333,1.3519003574,35.7862,0.806631011574,-235.707411673,-506.008158333,1.10495262835,-1.02083071103,0.0,0.0
90,2464.0,11.3458788712,27.1806640787,14.7240923059,0.467267857897,0.0,0.0,0.4892390125,-7.59230337434,2.25,6.44588589988,-11.22332125,2.96802840742,-622.4421195,96.420763025,1.09534716503,1.49566812307,0.0,0.0
91,2486.0,3.745485024,26.6130879087,5.080367065,0.492301031437,0.0,-9.36942964949,0.2311844,9.12727838156,2.4,14.6849382395,-3.787428,-6.12643347167,-166.28385466,-266.337207,1.23389727611,-0.584851067474,0.0,0.0
92,2494.0,20.6109311638,70.7452799044,28.8285208285,1.03737190534,-5.0,-1.12057744708,0.2657741,-1.62856979907,5.5,18.2454143614,-18.1327125,-3.18244355891,-284.461837075,-12.3291679625,1.03487933441,0.831489638334,0.0,0.0
93,2502.0,5.8478233675,-34.4144512383,6.97096971586,-0.423882065639,2.5,-1.14729610704,0.99854125,-43.7302461451,2.25,-3.53685017589,54.4577,1.48542327949,-415.97550975,-571.9275055,0.977206242084,-0.872401490546,0.0,1.0
94,2570.0,5.9195913125,15.2581300703,5.79373605211,0.664834439931,2.5,-6.91101767812,0.3405604,58.1755648714,2.25,2.58603593074,27.257655,2.3757211293,244.7565,-432.88674925,1.37070127315,-3.58812079216,0.0,0.0
95,2571.0,4.2334044725,-2.70092473572,3.53303008021,-0.0113074187578,0.0,8.99469934561,0.510388475,-48.4320949285,1.5,-9.90584915286,-29.029575,0.509495120484,-461.3040085,517.68249525,1.18367152609,0.511375468838,0.0,0.0
