,Track No.,fi_length_avg,length_slp,fi_area_avg,area_slp,fi_chiral_avg,chiral_slp,fi_tilt_avg,tilt_slp,Eruption
65,1939.0,3515875455.0,17368.7760421,296.970264812,0.0020974523642,0.0,0.0,34.457665,-6.1050454274,1.0
66,2017.0,22410740840.0,210464.630545,4974.19995302,0.0536821187608,-0.333333333333,1.83783738726,11.0665333333,2.83187647727,1.0
67,2038.0,5094434800.0,-17241.9530217,676.224831457,-0.00192514503475,-1.0,-1.4986398991e-15,-57.78405,2.61592875165,1.0
68,2103.0,5512991678.33,9750.6886964,587.975645297,0.00159118001559,0.166666666667,-0.693515963352,26.0107333333,-0.912513526488,1.0
69,2130.0,8628257987.5,11968.3672684,1086.21082867,0.00427545012686,0.25,0.479420219933,-61.935975,0.0463368608409,1.0
70,2177.0,6027199770.0,-110000.224529,1282.36300204,-0.0327173923951,0.0,0.0,-15.08129,-4.38224528905,1.0
71,2211.0,11358428424.0,3382.47654406,1123.13374648,0.000972164848754,0.0,0.266066636099,-64.55722,-0.0117983831401,1.0
72,2236.0,5716282870.0,-19058.2161804,383.652982378,-0.000860748532286,0.0,0.0,18.95874,1.47613329396,1.0
73,2338.0,10135059900.0,26594.7437006,5215.47343906,0.0200995198718,0.125,-0.938861858973,15.723474125,1.87944516644,1.0
74,2412.0,2923916927.5,-8254.73047312,546.068063588,-0.00348924247718,0.0,0.0,12.14575,-0.435538210229,1.0
75,2541.0,16180201085.0,170137.189455,2219.35355202,0.026673977415,-0.5,-6.79417060162,16.280955,3.2222502293,1.0
76,2671.0,7447907130.0,20283.3710016,918.145831044,0.00245645490434,0.0,0.0,6.309688,-0.570252597759,1.0
77,2702.0,8789683200.0,43434.540969,819.89411521,0.00207889434384,0.0,22.8430454348,42.68025,3.26944514243,1.0
78,2723.0,23821852333.3,142132.735171,6040.27798768,0.0607026373178,0.666666666667,4.09310967866,-22.35121,4.20518120444,1.0
79,2863.0,5668451780.0,-7557.57700068,880.759053921,0.000391304730397,0.0,0.0,-73.03405,0.283920648274,1.0
80,2881.0,8610302907.5,42383.4079817,2213.38855737,0.00701198938508,0.75,1.75127714155,10.802525,-3.62153075282,1.0
81,2902.0,4635222228.0,9986.53981881,589.947580941,0.00244728639827,0.4,0.767449967471,44.89542,-0.580547174478,1.0
82,3054.0,11293852360.0,20374.1290507,2264.395169,0.0055122425884,0.0,0.854444893736,9.522002,-0.826668871856,1.0
83,3127.0,9399584266.67,37910.1638184,3538.52407542,0.0200599687894,0.666666666667,4.21030728742,-39.3352,-1.05141167468,1.0
84,3134.0,12377316350.0,-7426.06920662,2472.34856895,0.0204372258194,0.5,11.4999367503,18.51165,-15.9252849109,1.0
85,3185.0,10308455733.3,60695.3697912,3783.37858669,0.0229957051287,0.0,-5.41104088164,52.4983333333,-1.98028035397,1.0
86,3226.0,13967838733.3,77581.3680926,2748.11613379,0.0220134018109,-0.666666666667,-5.87754937774,-76.7113,0.164837459363,1.0
87,3227.0,20018968550.0,350602.064802,5203.87364975,0.101278136775,0.5,11.8598638488,-7.726485,3.49773832396,1.0
88,3233.0,7498143607.5,-30094.232714,586.051867161,-0.0019634079729,0.25,1.86829811143,45.075275,-5.50318100379,1.0
89,64.0,19100537040.0,-20851.5234584,4899.55943748,-0.017645108008,0.4,-0.259381526269,46.96534,-3.11012698755,0.0
90,78.0,9040829943.33,19070.1328684,1100.64960376,0.00137117879025,-0.333333333333,-0.836622144972,-33.9392333333,0.316938907449,0.0
91,98.0,6642232398.57,5826.29110184,1461.18399036,-5.12686111094e-05,0.285714285714,0.864458717594,2.34355714286,-1.33001562487,0.0
92,106.0,10475870952.2,19895.431452,1288.49709294,0.00380294801084,0.222222222222,0.832328915351,-21.8374211111,0.671029745788,0.0
93,135.0,4836125282.0,-14971.5937138,353.247684814,-0.00129393778779,-0.2,2.30198715225,-37.236174,0.48186441169,0.0
94,146.0,9495253248.33,24943.1829735,3447.89383997,0.0189253880037,0.333333333333,-2.57146554091,6.26046166667,0.338654378915,0.0
95,161.0,5697149798.0,15594.9325638,527.559818951,0.00107709860015,-0.2,-2.69130826031,50.40968,0.0595810390538,0.0
96,166.0,7964539650.0,18237.9310242,981.774209664,0.0054969013613,0.2,6.36058258799,-8.27681,-0.152283463851,0.0
97,216.0,12140531000.0,31422.2531562,3226.14422565,0.0101041731456,-0.4,-2.17718139549,37.4613,2.10890197357,0.0
98,354.0,6916942738.0,-6503.98488557,1072.21405598,-0.000357005310609,0.0,0.92683850667,-18.88215,0.261347678752,0.0
99,361.0,6945656666.0,7538.16951426,1626.17699921,0.00232337723438,0.0,-1.67251367027,-4.314336,-0.757540539811,0.0
100,362.0,11336907340.0,26369.8532101,1367.70373707,0.000535825058776,-0.2,7.99676799547,-30.54919,3.02824568069,0.0
101,366.0,6273223975.71,-6747.27831928,1171.06521214,-0.00295864455318,0.428571428571,2.3710755834,42.3511142857,2.45453846732,0.0
102,413.0,6421863290.0,20190.9507764,1055.76390674,-0.00204295147697,0.0,-6.10753842155,43.2015075,-0.1579799925,0.0
103,414.0,14436622712.0,-2441.76858934,3580.77636874,-0.000871060514285,0.2,-0.118201370661,28.639628,-0.632230940715,0.0
104,491.0,3444123521.67,4201.50750962,627.973915233,0.000783290050301,0.333333333333,-2.6954772193,-38.3186833333,-0.846493572328,0.0
105,553.0,7318767177.5,27965.4689994,674.328868748,0.00155422788894,0.125,1.70493423793,-63.897325,-2.74261566217,0.0
106,573.0,6211716490.0,6278.39471685,916.355434216,0.000322322140767,0.142857142857,2.31571507577,-12.0100757143,0.301980612289,0.0
107,575.0,5051388366.0,4919.46168497,389.765642538,0.000623231503294,0.2,-1.244384237,35.162638,1.43692898696,0.0
108,592.0,4950925150.0,-4180.66928241,763.928389987,0.000726911058856,0.2,3.95961597391,-5.94936,3.31822653288,0.0
109,622.0,3630679858.0,3577.97242091,421.202806046,5.50385314542e-05,-0.2,1.39178332842,31.25958,-0.128169392552,0.0
110,743.0,20291629460.0,27644.4733909,7100.51441611,0.0147992608377,0.8,0.870045078234,16.80132,0.665902649383,0.0
111,879.0,9112567998.0,49264.5001041,1137.35353379,0.00746135021367,-0.2,-3.18372716973,20.27682,-0.180399527586,0.0
112,894.0,7797107080.0,12867.431311,998.228209297,0.00378411114184,-0.166666666667,1.89537182772,-9.6698,-0.284978866796,0.0
113,901.0,2547217407.5,1103.13515976,216.612297459,0.000103251797848,0.0,0.0,-14.058175,-5.34744285738,0.0
114,959.0,12905206271.4,2310.34822528,2782.05011289,-0.00095212786608,-0.285714285714,-0.657765480005,-15.9337428571,-0.0104039692605,0.0
115,978.0,14379234960.0,7457.84793672,2711.6503828,0.0012458105187,-0.2,-0.695977751572,67.35532,-0.714166690093,0.0
116,983.0,6834431097.5,35465.0922285,1149.44828,0.00603973770556,-0.25,-2.26723664784,-26.222045,4.9188958773,0.0
117,1025.0,10176907625.0,4684.29024858,976.518738437,0.00202030392772,0.166666666667,-0.0868749066593,0.709566666667,4.32453757331,0.0
118,1026.0,8637204221.25,14053.2295139,1226.16238741,0.00144690116884,0.25,-3.47161980073,-9.26970625,0.603058287187,0.0
119,1058.0,6529486915.0,-3048.51532296,540.433793353,-0.000221868109721,-0.166666666667,-0.433017775911,-18.86225,0.0378818633775,0.0
