,Track No.,avg_len,len_slope,len_stdev,len_skew,avg_area,area_slope,avg_chirality,area_stdev,area_skew,chirality_slope,avg_decay_index,decay_index_slope,avg_barbs,barb_slope,barb_stdev,barb_skew,avg_tilt,tilt_slope,tilt_stdev,tilt_skew,avg_xcen,avg_ycen,avg_L_to_W,L_to_W_slope,L_to_W_stdev,L_to_W_skew,solar_region,active_region
30,1201.0,12513640160.0,62368.5875933,7001614300.36,1.16992874363,1353.05506911,0.00721388176999,0.4,869.276602295,1.31055535449,4.42315813939e-06,-0.18437848,-2.50878371072e-06,3.0,3.89677736497e-07,1.09544511501,-0.912870929175,13.268216,2.16625697191e-05,6.56186592855,-0.395401723745,-475.2349978,-527.022998,2.25732436799,1.56524084047e-06,0.322508718975,0.828487074901,0.0,1.0
31,1208.0,6475669250.0,8600.23908356,1979625600.17,1.14942063052,977.175950848,2.68122962083e-05,0.25,338.485002433,0.919363745542,-7.09127290077e-06,1.5018535,1.9619396147e-05,1.5,1.04143182004e-07,0.5,0.0,6.288375,0.000836063287561,51.7567295603,-1.14815933876,-732.00325,61.36585045,1.00995024582,2.37295569313e-06,0.156858653273,-0.693726600278,0.0,1.0
32,1212.0,10045363861.4,2656.35088817,6911703486.03,0.491381128652,1415.3766449,0.00140464686915,0.571428571429,880.706363315,0.522626435315,4.22449668567e-07,0.285294128571,-3.84088255132e-07,3.42857142857,3.22207666878e-06,1.916629695,0.35280183645,-0.308707142857,6.59454995293e-05,18.3774671289,0.853217558985,-363.992,649.685852143,2.02764241736,4.35170410267e-07,0.780644952909,0.306822786671,0.0,0.0
33,1218.0,6637113475.0,-1646.39219064,4311279010.56,0.993089169676,674.310712816,-0.000581078205178,0.0,440.739427357,0.909160421823,0.0,-0.0178930675,2.44587254282e-07,2.75,3.81888516301e-06,2.04633819297,0.689254477115,-44.3836,0.000120686093534,37.0082699213,0.338544531624,91.056447875,187.422497,0.974505434573,1.41341875294e-06,0.465992634284,0.255692966677,0.0,1.0
34,1237.0,13157627025.0,-13146.9583037,10299305753.5,0.921975695044,2793.81172081,-0.00522440804748,-0.5,2353.74541943,0.630520509136,-4.15895683557e-07,0.5107278125,-4.67281901131e-07,4.75,2.93321876048e-06,3.41869858279,0.213515905654,-19.65734,8.51322750298e-05,18.3845975654,-0.684423853381,-550.1066265,388.705375625,1.30684533935,1.34593116783e-06,0.356637918434,-0.313781168407,0.0,0.0
35,1279.0,8331273856.67,14532.9968701,7891219255.8,2.12352698666,718.23390641,0.00111431971365,-0.111111111111,589.177380786,1.92207998355,-2.8151559764e-07,0.0322431111111,8.41259167987e-07,2.88888888889,3.9983204412e-06,2.76664435511,1.68935162079,-12.1364088889,2.93909893187e-05,8.18098062747,0.228976828548,-336.443036122,324.997445,1.72055905199,1.57121040858e-06,0.462189019103,-0.74168350707,0.0,0.0
36,1298.0,11377898842.9,11470.2976333,4177137246.09,0.383824822186,1050.71109535,0.00149844631749,0.142857142857,452.724938963,0.436696157243,1.28118253507e-06,0.400463328571,-5.32396174149e-07,1.71428571429,-2.35707044253e-07,1.03015750728,-0.192011606386,16.25175,-0.000111844280322,14.473730028,-0.328005279437,-194.305429729,-487.942143,1.78671866264,4.07210644039e-06,0.556031033949,0.727032183701,0.0,1.0
37,1301.0,8911670324.0,-26295.8133064,7853089730.96,1.36435578696,886.193963355,-0.0025069006139,-0.4,791.097460839,1.32688762877,-2.16499774684e-06,0.25679556,2.87309528142e-06,3.2,1.21320941139e-05,1.72046505341,-1.01795229603,-22.321226,0.000130094497143,13.5712831598,-0.171166365691,-117.58062364,335.9786012,1.59928961028,1.63989007691e-06,0.293348604279,-0.935459670161,0.0,0.0
38,1305.0,4520412130.0,8288.16920232,1853801462.4,-0.167434516618,351.127806134,0.000221586928481,-0.5,131.148904929,0.911751689099,-1.36814257021e-06,0.41930875,-1.26492442408e-06,1.5,-9.85773555494e-07,0.5,0.0,-19.84035,3.24928613625e-06,2.19550687257,0.471648603507,-400.99624225,-142.4972515,1.63982767446,2.03474937958e-06,0.485230378878,-0.141499742316,0.0,0.0
39,1312.0,7132222552.0,-1157.11780973,3852160617.98,-0.0242038633954,1175.56515734,0.0032582230999,0.4,960.951926912,0.577108380427,-2.3286072889e-06,0.4905348,7.71417821048e-07,2.6,7.11905957037e-06,1.8547236991,-0.157987551438,-3.788134,-0.000122319687219,28.0993821334,-1.18736249978,-209.04620138,-428.6040038,1.51765968155,-2.44790239092e-06,0.391963116228,-0.384242732579,0.0,0.0
40,1327.0,5650510870.0,31173.724229,3050268912.23,0.875265026524,696.013293081,0.00828326546678,0.0,713.099055982,1.11047577181,-5.2670150044e-06,0.081955,-7.88357929025e-06,1.25,9.68550878008e-06,0.829156197589,-0.493382200218,-32.2769,-0.000704177672573,55.6288757939,0.987457262594,170.49100125,-326.8867495,0.722205611346,-1.19855224752e-07,0.199341478645,0.608088307128,0.0,0.0
41,1358.0,5560836470.0,14175.4993463,2427700754.58,-0.252523579203,1117.16640036,0.00453507830974,0.0,574.418022409,-0.57927554987,-2.24289864267e-06,1.04616375,3.42642287535e-06,3.0,1.19897388441e-05,1.22474487139,-0.816496580928,56.5863,-0.000264797935468,41.6066300597,-1.04956707822,207.17174925,-307.1657485,0.75341598934,1.38932686049e-08,0.213232016315,0.143213596784,0.0,1.0
